"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Michigan"	"26"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	152	476347	31.910
	"Michigan"	"26"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	63	474633	13.273
	"Michigan"	"26"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	15	87285	Unreliable
	"Michigan"	"26"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	94	479633	19.598
	"Michigan"	"26"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	10	99297	Unreliable
	"Michigan"	"26"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	84	596453	14.083
	"Michigan"	"26"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	13	86148	Unreliable
	"Michigan"	"26"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	123	592098	20.774
	"Michigan"	"26"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	50	584207	8.559
	"Michigan"	"26"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	31	73933	41.930
	"Michigan"	"26"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	53	563993	9.397
	"Michigan"	"26"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	22	526890	4.175
	"Michigan"	"26"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	68	551466	12.331
	"Michigan"	"26"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	70	466805	14.996
	"Michigan"	"26"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	20	92683	21.579
	"Michigan"	"26"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	149	480473	31.011
	"Michigan"	"26"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	76	468192	16.233
	"Michigan"	"26"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	11	86348	Unreliable
	"Michigan"	"26"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	129	473179	27.262
	"Michigan"	"26"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	11	98113	Unreliable
	"Michigan"	"26"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	79	582622	13.559
	"Michigan"	"26"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	29	85197	34.039
	"Michigan"	"26"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	135	579420	23.299
	"Michigan"	"26"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	18	91976	Unreliable
	"Michigan"	"26"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	44	592160	7.430
	"Michigan"	"26"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	29	74690	38.827
	"Michigan"	"26"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	74	571980	12.938
	"Michigan"	"26"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	11	395097	Unreliable
	"Michigan"	"26"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	11	361735	Unreliable
	"Minnesota"	"27"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	12	385748	Unreliable
	"Minnesota"	"27"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	14	384725	Unreliable
	"Minnesota"	"27"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	10	298167	Unreliable
	"Minnesota"	"27"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	18	380414	Unreliable
	"Minnesota"	"27"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	21	332171	6.322
	"Minnesota"	"27"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	23	372782	6.170
	"Minnesota"	"27"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	18	337704	Unreliable
	"Minnesota"	"27"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	12	331341	Unreliable
	"Minnesota"	"27"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	16	364258	Unreliable
	"Minnesota"	"27"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	10	342434	Unreliable
	"Minnesota"	"27"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	21	345115	6.085
	"Minnesota"	"27"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	16	291697	Unreliable
	"Minnesota"	"27"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	353139	Unreliable
	"Minnesota"	"27"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	21	356433	5.892
	"Minnesota"	"27"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	16	350420	Unreliable
	"Minnesota"	"27"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	25	352631	7.090
	"Minnesota"	"27"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	10	330406	Unreliable
	"Minnesota"	"27"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	16	290958	Unreliable
	"Minnesota"	"27"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	16	344548	Unreliable
	"Minnesota"	"27"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	21	348170	6.032
	"Minnesota"	"27"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	29	359636	8.064
	"Minnesota"	"27"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	25	291193	8.585
	"Minnesota"	"27"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	12	336103	Unreliable
	"Minnesota"	"27"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	21	339329	6.189
	"Minnesota"	"27"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	15	364979	Unreliable
	"Minnesota"	"27"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	34	365980	9.290
	"Minnesota"	"27"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	13	324597	Unreliable
	"Minnesota"	"27"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	13	297137	Unreliable
	"Minnesota"	"27"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	24	325195	7.380
	"Minnesota"	"27"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	24	329189	7.291
	"Minnesota"	"27"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	17	369217	Unreliable
	"Minnesota"	"27"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	30	369708	8.115
	"Minnesota"	"27"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	12	263375	Unreliable
	"Minnesota"	"27"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	13	320214	Unreliable
	"Minnesota"	"27"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	35	303507	11.532
	"Minnesota"	"27"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	19	313002	Unreliable
	"Minnesota"	"27"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	22	317517	6.929
	"Minnesota"	"27"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	34	372678	9.123
	"Minnesota"	"27"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	36	372415	9.667
	"Minnesota"	"27"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	13	272920	Unreliable
	"Minnesota"	"27"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	27	315239	8.565
	"Minnesota"	"27"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	12	295769	Unreliable
	"Minnesota"	"27"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	27	308487	8.752
	"Minnesota"	"27"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	18	302369	Unreliable
	"Minnesota"	"27"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	41	306237	13.388
	"Minnesota"	"27"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	23	373761	6.154
	"Minnesota"	"27"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	41	373340	10.982
	"Minnesota"	"27"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	15	288602	Unreliable
	"Minnesota"	"27"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	15	284688	Unreliable
	"Minnesota"	"27"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	15	310542	Unreliable
	"Minnesota"	"27"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	14	299242	Unreliable
	"Minnesota"	"27"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	32	310854	10.294
	"Minnesota"	"27"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	13	295564	Unreliable
	"Minnesota"	"27"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	27	299650	9.011
	"Minnesota"	"27"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	27	372523	7.248
	"Minnesota"	"27"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	31	371785	8.338
	"Minnesota"	"27"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	17	297938	Unreliable
	"Minnesota"	"27"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	14	294255	Unreliable
	"Minnesota"	"27"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	25	308878	8.094
	"Minnesota"	"27"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	36	316560	11.372
	"Minnesota"	"27"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	28	288266	9.713
	"Minnesota"	"27"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	25	293897	8.506
	"Minnesota"	"27"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	28	367782	7.613
	"Minnesota"	"27"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	40	366062	10.927
	"Minnesota"	"27"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	13	312146	Unreliable
	"Minnesota"	"27"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	24	308823	7.771
	"Minnesota"	"27"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	32	306161	10.452
	"Minnesota"	"27"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	17	305739	Unreliable
	"Minnesota"	"27"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	38	317484	11.969
	"Minnesota"	"27"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	22	284562	7.731
	"Minnesota"	"27"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	21	291547	7.203
	"Minnesota"	"27"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	21	360686	5.822
	"Minnesota"	"27"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	34	358472	9.485
	"Minnesota"	"27"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	18	317847	Unreliable
	"Minnesota"	"27"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	21	314734	6.672
	"Minnesota"	"27"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	23	303849	7.570
	"Minnesota"	"27"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	17	305467	Unreliable
	"Minnesota"	"27"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	41	318253	12.883
	"Minnesota"	"27"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	16	283190	Unreliable
	"Minnesota"	"27"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	26	291120	8.931
	"Minnesota"	"27"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	27	351394	7.684
	"Minnesota"	"27"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	11	18757	Unreliable
	"Minnesota"	"27"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	37	350342	10.561
	"Minnesota"	"27"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	15	327220	Unreliable
	"Minnesota"	"27"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	23	323070	7.119
	"Minnesota"	"27"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	27	302220	8.934
	"Minnesota"	"27"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	11	304688	Unreliable
	"Minnesota"	"27"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	49	316861	15.464
	"Minnesota"	"27"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	34	281740	12.068
	"Minnesota"	"27"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	31	290685	10.664
	"Minnesota"	"27"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	24	342973	6.998
	"Minnesota"	"27"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	34	342683	9.922
	"Minnesota"	"27"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	21	334391	6.280
	"Minnesota"	"27"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	20	329612	6.068
	"Mississippi"	"28"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	11	131666	Unreliable
	"Mississippi"	"28"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	14	124173	Unreliable
	"Mississippi"	"28"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	12	112137	Unreliable
	"Mississippi"	"28"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	10	118940	Unreliable
	"Mississippi"	"28"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	16	122938	Unreliable
	"Mississippi"	"28"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	18	131122	Unreliable
	"Mississippi"	"28"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	10	122433	Unreliable
	"Mississippi"	"28"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	15	113604	Unreliable
	"Mississippi"	"28"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	116917	Unreliable
	"Mississippi"	"28"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	12	121033	Unreliable
	"Mississippi"	"28"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	18	131836	Unreliable
	"Mississippi"	"28"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	15	131969	Unreliable
	"Mississippi"	"28"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	12	114051	Unreliable
	"Mississippi"	"28"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	18	118101	Unreliable
	"Mississippi"	"28"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	11	131688	Unreliable
	"Mississippi"	"28"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	15	132230	Unreliable
	"Mississippi"	"28"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	19	114287	Unreliable
	"Mississippi"	"28"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	18	131178	Unreliable
	"Mississippi"	"28"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	14	131694	Unreliable
	"Mississippi"	"28"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	11	119922	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	10	114218	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	110439	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	11	114183	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	12	128787	Unreliable
	"Mississippi"	"28"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	12	129174	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	14	113438	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	12	109976	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	18	113771	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	18	126181	Unreliable
	"Mississippi"	"28"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	13	126252	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	13	108478	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	11	113768	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	15	123699	Unreliable
	"Mississippi"	"28"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	10	122355	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	10	120712	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	19	113855	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	10	121520	Unreliable
	"Mississippi"	"28"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	16	121993	Unreliable
	"Missouri"	"29"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	12	317206	Unreliable
	"Missouri"	"29"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	38	385875	9.848
	"Missouri"	"29"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	17	334980	Unreliable
	"Missouri"	"29"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	17	314264	Unreliable
	"Missouri"	"29"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	18	385992	Unreliable
	"Missouri"	"29"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	23	385223	5.971
	"Missouri"	"29"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	16	324252	Unreliable
	"Missouri"	"29"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	13	342064	Unreliable
	"Missouri"	"29"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	17	309320	Unreliable
	"Missouri"	"29"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	22	380663	5.779
	"Missouri"	"29"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	29	380349	7.625
	"Missouri"	"29"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	14	347157	Unreliable
	"Missouri"	"29"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	15	339024	Unreliable
	"Missouri"	"29"	"2002"	"2002"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	19	346501	Unreliable
	"Missouri"	"29"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	11	302882	Unreliable
	"Missouri"	"29"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	27	307929	8.768
	"Missouri"	"29"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	20	373022	5.362
	"Missouri"	"29"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	43	373414	11.515
	"Missouri"	"29"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	15	350985	Unreliable
	"Missouri"	"29"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	21	342826	6.126
	"Missouri"	"29"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	10	339923	Unreliable
	"Missouri"	"29"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	26	349910	7.430
	"Missouri"	"29"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10	302199	Unreliable
	"Missouri"	"29"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	25	307106	8.141
	"Missouri"	"29"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	34	364811	9.320
	"Missouri"	"29"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	42	365308	11.497
	"Missouri"	"29"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	27	357966	7.543
	"Missouri"	"29"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	49	349486	14.021
	"Missouri"	"29"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	249104	Unreliable
	"Missouri"	"29"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	26	353473	7.356
	"Missouri"	"29"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	10	301949	Unreliable
	"Missouri"	"29"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	10	42785	Unreliable
	"Missouri"	"29"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	34	307048	11.073
	"Missouri"	"29"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	44	357901	12.294
	"Missouri"	"29"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	46	358759	12.822
	"Missouri"	"29"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	22	364112	6.042
	"Missouri"	"29"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	39	356242	10.948
	"Missouri"	"29"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	32	355132	9.011
	"Missouri"	"29"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	20	303073	6.599
	"Missouri"	"29"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	32	307079	10.421
	"Missouri"	"29"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	31	351617	8.816
	"Missouri"	"29"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	51	353220	14.439
	"Missouri"	"29"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	47	371564	12.649
	"Missouri"	"29"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	43	363995	11.813
	"Missouri"	"29"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	15	341435	Unreliable
	"Missouri"	"29"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	42	354989	11.831
